13150.52,9,18.3,18,0.43,3659,12,24,129667.53,29,8378,2,61.1,ATM,Password Only,0,0,1,0
18744.43,4,50.2,35,0.28,921,17,10,222269.73,20,6902,75,35.5,Web Banking,OTP,1,0,1,0
674.47,5,33.5,43,0.5,2228,14,4,7876.63,100,4319,54,4.5,Mobile App,Two-Factor Authentication,0,0,0,1
14077.7,4,87.1,29,0.55,1723,0,17,345301.49,8,10228,56,8.6,Mobile App,Two-Factor Authentication,0,1,0,0
4446.34,4,50.8,7,0.29,2938,23,1,423483.68,30,10366,44,29.1,ATM,Two-Factor Authentication,1,0,1,0
23188.78,11,37.0,4,0.01,2727,2,17,473564.81,22,1382,100,99.5,Web Banking,OTP,1,1,1,0
13050.02,2,46.9,5,0.66,4754,8,6,244429.12,78,4473,34,78.0,ATM,OTP,1,1,1,1
1916.88,9,73.8,79,0.55,3076,20,6,212212.84,97,7482,85,84.5,Mobile App,OTP,0,0,1,0
2542.23,9,70.8,78,0.38,599,16,15,309234.51,47,12356,87,23.4,Mobile App,OTP,0,0,1,0
14961.42,3,29.9,21,0.09,1741,12,19,390086.86,10,9633,12,74.0,Web Banking,Biometric,0,1,1,0
22077.53,3,11.3,4,0.25,1785,3,0,91893.39,50,10051,8,74.1,POS Terminal,OTP,0,0,1,0
7202.42,4,96.6,47,0.78,2511,5,21,326162.04,40,6585,42,95.9,Mobile App,Password Only,1,0,1,1
11365.26,12,95.2,57,0.12,1956,11,8,96242.07,43,10515,30,8.6,ATM,OTP,0,1,1,0
5312.87,6,29.5,15,0.85,3517,4,1,229224.23,56,7042,72,92.8,Web Banking,OTP,1,1,1,1
851.94,12,59.5,74,0.03,1587,22,2,226844.18,6,14388,46,62.0,Mobile App,Password Only,0,0,0,0
201.27,8,88.4,48,0.89,2980,0,25,357021.96,83,9558,56,26.9,Mobile App,OTP,0,1,1,1
23677.86,10,44.6,66,0.8,4509,13,2,449620.01,82,6962,34,85.7,Mobile App,OTP,0,0,1,1
12009.12,12,42.1,20,0.45,4380,2,1,305487.66,15,2232,6,81.2,Mobile App,OTP,1,1,1,0
21971.25,5,65.1,15,0.62,1890,17,23,392165.29,117,2187,44,15.9,Mobile App,OTP,0,0,1,0
13390.91,6,45.0,73,0.03,2168,7,10,361098.72,26,3593,56,71.8,Mobile App,Biometric,0,1,1,0
14772.05,9,100.0,32,0.38,3193,5,7,62396.01,49,5049,17,62.3,Mobile App,Two-Factor Authentication,0,0,0,0
23967.11,8,5.6,59,0.16,2018,13,7,463142.76,42,8521,25,23.9,ATM,OTP,0,0,1,0
9107.55,10,41.2,2,0.19,4621,20,17,109918.38,103,7804,80,41.3,Web Banking,Biometric,0,0,1,0
6901.82,10,96.6,67,0.17,2877,19,22,493770.34,99,6564,40,35.1,Web Banking,Two-Factor Authentication,0,0,1,0
5242.58,11,73.4,79,0.83,4748,4,20,387213.92,21,7786,43,10.1,Mobile App,OTP,0,1,0,1
20869.09,10,98.1,37,0.12,4811,5,19,334158.11,18,10079,70,25.0,ATM,Password Only,0,1,0,0
4832.79,4,10.4,33,0.29,2450,1,7,106981.33,37,7487,96,46.5,ATM,OTP,1,0,1,0
2901.2,11,20.3,36,0.13,4511,17,21,467766.65,23,3090,27,13.4,Web Banking,OTP,0,0,0,0
4529.24,7,36.5,50,0.29,2316,21,16,305256.76,72,7446,101,71.6,POS Terminal,Biometric,1,0,1,0
2859.96,3,60.8,33,0.27,3138,19,15,265452.06,102,14672,72,90.7,ATM,Password Only,0,0,1,0
15007.07,8,99.0,35,0.24,4626,9,18,16215.95,71,9935,85,53.6,Web Banking,Two-Factor Authentication,0,1,0,0
12192.3,8,88.4,60,0.79,3579,17,8,18521.56,6,3383,69,57.9,Web Banking,Password Only,0,1,1,1
15259.55,10,10.0,58,0.12,4992,9,6,322443.46,59,5058,4,0.0,Mobile App,Two-Factor Authentication,0,0,1,0
11668.78,3,98.0,48,0.18,3286,6,2,205115.07,49,837,8,100.0,Mobile App,Two-Factor Authentication,0,1,0,0
17137.93,12,9.2,57,0.42,3420,16,18,404410.8,95,982,97,78.3,Mobile App,Two-Factor Authentication,0,0,0,0
8539.93,10,71.0,18,0.37,2157,21,9,11461.47,16,10136,109,22.8,Mobile App,Two-Factor Authentication,0,1,1,0
5283.55,7,23.0,54,0.1,1901,4,16,2025.43,98,13549,87,78.2,Mobile App,Password Only,0,0,1,0
18687.56,6,7.5,64,0.88,1879,22,23,161687.63,35,3934,59,74.0,POS Terminal,Biometric,0,0,0,1
16508.97,4,86.8,20,0.3,1501,4,18,410573.9,23,5221,111,76.1,Mobile App,OTP,1,1,1,0
22347.23,9,76.6,11,0.82,2739,12,11,451500.75,89,2548,113,34.6,POS Terminal,Two-Factor Authentication,0,0,0,1
2728.08,10,29.4,44,0.42,365,3,17,431266.9,73,1486,35,0.0,Web Banking,OTP,0,1,0,0
19363.8,5,20.9,14,0.01,889,18,19,165292.87,7,4614,100,63.6,Mobile App,OTP,0,1,1,0
23476.18,4,100.0,33,0.38,3055,1,15,232523.22,70,1781,61,90.5,Web Banking,Two-Factor Authentication,1,1,0,0
7019.56,5,22.1,43,0.79,3021,17,3,380004.1,82,11837,89,0.0,Mobile App,Password Only,0,0,1,1
5762.06,9,6.2,64,0.16,3854,11,8,397374.22,72,5923,3,34.8,POS Terminal,OTP,0,1,1,0
7158.43,12,86.4,35,0.38,3164,1,17,90072.4,11,1257,35,46.4,ATM,OTP,0,1,0,0
10464.53,3,39.5,44,0.14,4881,20,0,350130.22,8,14601,100,55.4,Mobile App,Biometric,0,0,0,0
20677.45,7,43.8,42,0.01,1706,17,6,448815.03,99,10472,58,29.6,POS Terminal,Biometric,1,0,1,0
24738.77,12,76.8,1,0.01,1000,4,18,183826.1,21,1112,106,72.6,Web Banking,Biometric,0,0,0,0
17780.87,3,98.1,44,0.29,3074,9,14,242585.14,91,10606,81,80.0,Mobile App,Two-Factor Authentication,0,0,1,0
7627.01,6,38.2,53,0.33,4923,12,25,226933.33,66,10346,86,36.2,Web Banking,Password Only,1,1,1,0
11728.93,1,86.5,69,0.12,1007,13,20,340645.54,74,14529,55,92.8,Web Banking,OTP,1,1,1,0
9750.59,12,11.6,18,0.39,4736,14,9,151211.05,105,171,44,27.2,Mobile App,Biometric,1,1,0,0
13924.82,10,56.9,50,0.01,1451,11,11,76336.52,102,1160,81,25.4,Web Banking,Biometric,1,0,1,0
14767.27,8,85.2,22,0.27,4136,11,1,246228.74,115,8972,86,0.0,Mobile App,OTP,0,1,0,0
12782.5,1,0.0,5,0.06,525,0,23,190565.61,78,13705,33,1.1,Web Banking,Password Only,0,1,1,0
22536.75,11,88.0,64,0.16,232,19,18,453820.37,61,3484,9,74.7,Mobile App,Password Only,0,0,0,0
23995.02,6,73.1,15,0.29,4011,5,6,217976.84,28,2600,89,0.6,POS Terminal,Password Only,1,0,1,0
4184.32,12,80.5,73,0.13,777,16,14,296335.33,85,4744,113,4.8,Web Banking,OTP,0,0,0,0
3009.65,9,0.0,40,0.21,302,5,11,239901.25,56,5432,113,83.6,Mobile App,Password Only,1,1,0,0
19642.3,5,2.5,66,0.46,2822,21,19,280157.83,57,760,113,59.0,Mobile App,OTP,0,1,1,0
19336.48,6,48.9,59,0.18,1310,10,11,499835.67,21,4222,56,83.6,Mobile App,Password Only,1,0,1,0
18909.93,6,95.7,62,0.43,2866,0,12,418577.61,23,2510,53,60.7,Web Banking,Two-Factor Authentication,0,1,1,0
18004.73,2,44.7,37,0.08,3767,5,0,318462.72,34,13496,64,1.6,Mobile App,Two-Factor Authentication,0,0,0,0
23319.49,8,88.5,64,0.38,3802,12,17,275256.35,24,6018,95,76.2,ATM,OTP,0,1,1,0
16241.93,12,26.8,80,0.54,3106,19,21,66629.29,49,11944,74,54.2,POS Terminal,OTP,0,0,1,0
8809.9,5,81.2,1,0.01,856,8,22,240105.97,39,8285,116,0.0,Web Banking,Two-Factor Authentication,0,0,1,0
21245.04,11,35.4,28,0.14,2296,22,21,157820.27,33,9260,25,67.2,Mobile App,OTP,0,0,1,0
11061.74,7,70.1,47,0.38,1922,9,1,41493.56,48,12069,41,96.2,Mobile App,Two-Factor Authentication,0,0,1,0
6001.77,10,6.8,80,0.24,1725,21,7,480018.02,54,1373,5,93.1,Mobile App,Password Only,0,0,0,0
23669.51,6,77.1,50,0.74,609,17,7,109461.94,22,9883,118,47.0,Web Banking,Two-Factor Authentication,1,0,1,1
19227.35,6,83.2,79,0.35,4556,18,25,372051.72,76,8866,5,22.3,Web Banking,OTP,0,0,1,0
5831.45,11,71.6,44,0.17,1412,14,20,327189.59,22,10493,118,19.5,Web Banking,Password Only,1,0,0,0
20581.13,8,1.8,30,0.3,740,6,24,234838.84,75,1173,100,28.2,Mobile App,Two-Factor Authentication,1,1,0,0
10308.79,8,15.3,36,0.25,2745,10,5,245117.85,93,14311,91,0.0,POS Terminal,Two-Factor Authentication,1,1,1,0
14976.63,12,61.2,20,0.49,4608,4,0,440143.32,16,5705,31,63.5,Mobile App,OTP,0,0,1,0
23996.94,7,17.3,77,0.33,207,17,19,391751.26,55,588,65,92.6,Mobile App,Two-Factor Authentication,1,0,1,0
1218.14,4,82.1,3,0.34,628,1,21,187698.5,39,14794,33,13.2,Web Banking,Password Only,1,0,0,0
12868.04,8,95.3,10,0.21,1818,12,7,267760.59,15,8911,68,82.0,Mobile App,Biometric,1,0,1,0
16111.18,9,7.7,3,0.19,4582,15,18,295778.42,51,509,67,73.8,Web Banking,OTP,1,0,0,0
22333.72,2,71.4,62,0.79,1519,8,18,460826.9,82,6090,11,22.9,ATM,OTP,0,1,0,1
17893.27,6,67.0,10,0.29,1063,6,20,414197.34,99,6381,17,23.4,Web Banking,Two-Factor Authentication,0,1,0,0
5104.58,8,13.8,29,0.35,2946,12,10,488195.89,17,124,112,50.9,Mobile App,OTP,1,1,1,0
22105.33,6,60.5,4,0.28,357,15,2,58420.85,81,9458,27,86.0,Mobile App,Password Only,0,1,0,0
20758.25,7,0.0,18,0.33,4483,2,21,27640.31,76,4704,67,10.3,Mobile App,OTP,1,1,1,0
3284.36,1,88.2,15,0.28,3463,5,15,340040.17,87,4175,3,95.7,Mobile App,OTP,0,0,0,0
12985.24,7,68.1,20,0.44,1434,3,15,289461.74,108,5525,63,13.0,POS Terminal,Biometric,0,0,1,0
6898.49,1,26.9,26,0.22,4732,15,24,219243.88,16,80,71,64.5,Web Banking,OTP,1,1,1,0
15374.41,9,55.8,26,0.5,2867,19,21,50392.47,47,8640,3,73.7,Mobile App,Two-Factor Authentication,0,0,1,0
14535.34,12,31.3,4,0.21,36,23,10,288009.13,21,4190,10,14.4,POS Terminal,OTP,1,1,1,0
4409.93,10,43.2,75,0.01,3664,12,2,162151.61,64,12527,25,35.7,Web Banking,OTP,1,1,1,0
17724.48,1,87.6,43,0.1,4639,22,17,122657.98,83,13052,54,13.2,Mobile App,OTP,0,1,1,0
20914.73,3,31.7,26,0.01,2843,4,7,337972.98,44,3465,40,64.1,Mobile App,Biometric,0,0,1,0
10470.11,9,70.2,29,0.22,4222,19,21,479997.72,84,1524,66,25.8,Mobile App,Password Only,0,0,0,0
16709.18,2,37.4,22,0.28,4950,2,18,337336.28,107,10158,10,31.8,POS Terminal,OTP,0,1,0,0
7689.81,1,97.6,55,0.58,189,2,13,201951.82,112,10125,31,1.9,Web Banking,OTP,1,1,1,0
15555.2,3,38.6,15,0.23,194,2,22,81256.08,6,831,61,76.3,POS Terminal,Two-Factor Authentication,0,0,1,0
12769.24,4,17.0,0,0.24,3293,22,13,100962.67,90,6065,36,8.1,Mobile App,Password Only,0,0,0,0
2903.31,4,64.6,22,0.85,338,0,16,419551.9,68,1586,94,69.7,ATM,Two-Factor Authentication,0,1,1,1
1525.74,9,38.6,38,0.43,870,7,0,464899.83,23,13389,18,11.2,Mobile App,Password Only,0,1,1,0
17476.2,10,82.2,19,0.01,836,1,14,287614.22,26,13296,57,83.1,POS Terminal,Password Only,1,0,0,0
14927.55,4,33.9,24,0.32,268,23,22,338361.47,35,4297,13,37.2,POS Terminal,OTP,1,1,0,0
7831.91,12,8.6,19,0.42,3955,4,5,313374.28,29,1460,48,100.0,Mobile App,Password Only,1,0,0,0
15123.21,11,0.0,32,0.01,3290,6,12,422087.29,82,2706,4,63.8,Web Banking,OTP,1,1,0,0
6342.62,1,67.1,42,0.49,192,12,3,62004.41,119,4853,19,50.7,Web Banking,Two-Factor Authentication,1,1,0,0
10103.82,9,53.1,28,0.34,3256,7,17,387683.63,49,61,16,11.8,POS Terminal,Password Only,1,1,0,0
8988.68,3,63.1,0,0.21,1899,16,7,116129.22,68,13776,76,55.7,Mobile App,OTP,0,0,1,0
16760.57,12,45.2,73,0.82,1025,20,9,178767.76,105,11202,88,67.4,Mobile App,OTP,1,0,0,1
19548.26,6,23.3,13,0.39,730,0,25,244393.59,21,13240,90,19.8,ATM,OTP,1,1,0,0
2621.0,2,28.4,18,0.69,4688,17,3,119692.94,22,3017,110,47.2,Web Banking,OTP,0,1,0,0
22990.01,1,67.6,5,0.31,1869,3,25,190369.34,60,1840,86,71.9,Mobile App,Two-Factor Authentication,1,0,1,0
19049.27,5,74.2,14,0.32,1027,9,7,395233.7,108,9899,101,21.3,ATM,Password Only,0,0,1,0
802.7,8,52.1,40,0.2,114,7,24,444478.97,66,3675,22,80.2,Mobile App,Two-Factor Authentication,0,1,1,0
18686.6,6,70.3,50,0.13,3528,21,16,218948.17,39,11428,100,67.9,Web Banking,OTP,0,1,1,0
19855.16,6,56.7,0,0.43,4055,7,25,487734.08,103,1921,109,41.5,Mobile App,OTP,0,0,0,0
7906.22,7,20.7,1,0.13,2634,10,20,53433.21,92,10287,13,75.9,Mobile App,OTP,1,0,0,0
6411.62,3,85.8,24,0.29,2448,3,4,396757.48,98,11633,6,2.0,Web Banking,OTP,0,1,0,0
23762.31,6,95.6,15,0.19,457,13,19,362883.18,57,2744,115,45.4,Mobile App,Password Only,0,0,0,0
24591.79,3,0.0,65,0.83,206,2,4,5909.62,17,5722,19,5.0,Web Banking,Password Only,0,0,0,1
8123.61,4,78.3,64,0.37,3593,5,19,394019.24,18,5812,1,62.0,Web Banking,OTP,1,0,1,0
8239.84,5,57.5,14,0.34,2353,4,16,202396.75,61,4548,49,33.0,Mobile App,Two-Factor Authentication,0,1,1,0
3926.85,7,43.7,12,0.67,4489,15,18,300721.01,108,12189,87,12.9,Mobile App,Password Only,1,1,0,0
489.48,4,16.0,76,0.19,4240,17,7,390611.32,108,6017,25,67.5,Web Banking,Biometric,0,0,1,0
4336.19,10,35.9,13,0.23,2944,20,9,469112.27,31,5138,21,63.6,Mobile App,OTP,0,0,0,0
22094.72,7,95.9,7,0.97,3276,16,3,37512.26,12,12543,66,91.3,Web Banking,Two-Factor Authentication,0,0,0,1
7053.06,2,41.9,43,0.1,606,12,5,173005.19,119,12786,26,65.2,Web Banking,OTP,0,1,0,0
571.37,5,66.3,40,0.2,766,8,0,130965.66,108,1049,51,25.3,POS Terminal,Password Only,0,0,1,0
19135.42,10,76.3,55,0.35,87,9,2,236288.06,96,1833,88,84.7,Web Banking,Two-Factor Authentication,1,1,1,0
15250.51,8,81.6,33,0.82,4070,5,9,496004.62,26,11237,84,46.5,Mobile App,Password Only,1,0,0,1
947.03,3,17.4,63,0.42,526,21,11,351795.4,49,6734,90,56.6,ATM,OTP,1,0,1,0
19413.28,9,17.0,10,0.11,4124,20,10,69839.97,100,3087,114,59.5,POS Terminal,OTP,0,0,1,0
20720.38,10,30.8,2,0.44,1283,1,18,20168.05,49,1948,92,7.1,Mobile App,OTP,1,1,0,0
18860.48,2,100.0,7,0.52,2708,7,4,89273.57,110,7750,106,93.0,POS Terminal,Two-Factor Authentication,0,1,1,0
11291.15,6,84.9,1,0.35,1110,6,20,358959.9,51,8795,60,100.0,Web Banking,Two-Factor Authentication,0,1,0,0
9529.18,11,41.9,5,0.69,2517,16,5,303684.89,14,14845,98,31.0,Mobile App,Two-Factor Authentication,0,1,1,1
10654.43,9,35.2,0,0.62,3629,18,5,99687.51,98,1358,56,8.8,Mobile App,Two-Factor Authentication,0,0,1,0
10775.37,9,2.3,63,0.14,2732,3,22,121570.39,3,2473,91,7.8,Web Banking,OTP,1,1,1,0
6671.37,7,9.1,19,0.06,3475,19,19,132412.93,40,13046,46,83.5,Mobile App,Password Only,0,1,1,0
23016.68,2,74.1,40,0.01,500,2,6,430142.94,16,4880,105,84.1,Mobile App,Two-Factor Authentication,0,1,1,0
10391.12,1,81.8,77,0.9,2007,21,0,120400.47,96,11255,29,90.7,Mobile App,OTP,0,0,1,1
22353.98,8,93.0,32,0.55,4113,19,12,450784.14,19,1978,81,21.9,Mobile App,OTP,1,0,0,0
15335.69,1,95.5,80,0.4,4659,19,22,110908.41,102,14602,59,85.1,Mobile App,OTP,0,1,0,0
4842.24,1,88.6,49,0.27,3160,12,1,319892.37,31,12038,48,22.4,Web Banking,Two-Factor Authentication,0,1,0,0
10032.34,1,6.8,66,0.59,2021,14,9,194085.93,76,651,20,43.4,Mobile App,Password Only,0,0,1,1
24147.63,9,53.1,8,0.33,4341,2,9,168953.58,50,2367,70,41.2,POS Terminal,Two-Factor Authentication,1,0,1,0
12253.55,11,63.3,22,0.08,3099,13,16,421456.44,60,6897,61,6.3,Mobile App,OTP,0,1,1,0
9147.47,6,58.2,62,0.72,2029,12,22,190974.11,43,740,118,21.6,Mobile App,Password Only,0,1,0,0
18492.34,6,56.3,80,0.3,2635,3,16,155816.29,44,9029,53,68.1,Mobile App,Two-Factor Authentication,0,1,0,0
92.85,6,20.5,0,0.3,198,16,16,483308.2,4,11978,3,93.5,Mobile App,Two-Factor Authentication,0,1,0,0
12673.45,11,61.8,56,0.41,2848,9,25,278006.91,18,11813,34,69.3,Mobile App,OTP,1,0,0,0
5165.91,5,28.5,9,0.37,1902,21,18,100270.16,23,14069,14,19.3,Web Banking,OTP,0,1,0,0
15735.78,7,5.5,71,0.32,4064,0,7,355345.42,25,4501,2,47.3,Web Banking,OTP,1,1,1,0
13830.5,12,35.9,62,0.14,3613,18,10,315616.32,57,13496,77,5.1,Mobile App,Two-Factor Authentication,0,1,0,0
16508.62,9,72.5,72,0.36,4242,9,8,110516.81,24,14672,100,3.8,Mobile App,Password Only,0,1,1,0
4118.99,11,3.5,6,0.62,1403,9,0,102327.29,31,2162,44,31.5,Mobile App,OTP,1,1,1,0
14391.13,12,76.0,30,0.52,4062,8,15,296397.46,22,5409,8,62.0,ATM,Biometric,1,1,0,0
12037.46,8,0.0,60,0.63,2760,18,7,295102.28,117,13247,52,100.0,Web Banking,OTP,1,0,1,1
20995.97,3,99.6,2,0.57,487,11,20,469779.39,73,8669,52,54.6,Mobile App,OTP,0,0,1,0
20780.57,3,88.5,16,0.76,22,19,10,179526.87,120,12066,72,91.5,Mobile App,Two-Factor Authentication,1,1,0,1
11733.72,2,0.0,62,0.19,4725,7,5,445693.49,59,14862,93,71.5,POS Terminal,Two-Factor Authentication,0,0,1,0
11259.05,6,28.8,2,0.2,2669,11,19,125591.25,96,12099,1,75.9,Mobile App,Two-Factor Authentication,0,1,1,0
5149.78,10,44.6,64,0.26,979,6,13,392680.63,61,5989,51,85.3,Web Banking,OTP,1,0,0,0
1068.8,3,59.5,0,0.85,3069,9,5,124480.27,13,9721,61,71.1,Mobile App,Two-Factor Authentication,0,1,1,1
5828.72,1,34.2,4,0.29,4553,17,19,443298.42,92,7528,36,0.0,Web Banking,Biometric,0,0,1,0
15373.59,5,8.7,59,0.84,4373,16,0,127047.77,20,11971,88,48.5,POS Terminal,Password Only,1,1,1,1
12028.08,1,13.9,37,0.48,413,0,16,339124.45,43,2780,26,12.5,POS Terminal,Biometric,0,1,0,0
7885.61,1,30.0,27,0.73,370,21,19,472022.78,38,4194,112,1.2,Web Banking,Password Only,0,0,1,1
9250.75,10,10.0,62,0.01,1706,16,9,292484.85,52,14295,16,52.4,Mobile App,Biometric,0,0,1,0
14053.97,12,37.9,14,0.56,1287,2,7,328622.74,11,11680,87,61.8,Web Banking,Biometric,1,1,0,0
20995.71,11,44.3,26,0.25,406,13,25,343961.69,41,3903,89,59.7,Mobile App,Two-Factor Authentication,0,0,0,0
3429.29,1,53.4,37,0.7,2618,19,9,253336.57,2,13018,39,64.4,POS Terminal,Password Only,1,0,0,1
18596.21,10,72.1,8,0.2,2077,2,6,69282.24,108,4241,115,62.8,Web Banking,Biometric,0,1,1,0
20724.64,2,100.0,52,0.1,3170,1,16,91058.93,13,10317,30,45.3,Mobile App,Password Only,0,0,0,0
417.69,2,41.3,46,0.01,3411,16,23,193660.56,16,10394,32,45.6,Mobile App,Two-Factor Authentication,1,0,0,0
6503.3,2,67.7,46,0.43,1308,0,16,9092.83,108,8347,36,65.5,Web Banking,Biometric,1,1,0,0
6916.15,10,31.0,11,0.29,181,1,19,117746.16,57,10324,39,6.1,POS Terminal,Password Only,1,1,0,0
21155.64,8,97.8,60,0.05,1739,15,1,259553.88,39,14096,6,24.5,Web Banking,OTP,1,0,0,0
5531.94,5,51.5,2,0.05,4612,19,10,329669.26,72,2967,109,4.9,Mobile App,Biometric,0,0,0,0
12490.73,10,53.6,74,0.22,4502,7,4,218475.75,109,13582,12,3.2,Mobile App,OTP,1,0,0,0
17307.89,7,93.0,7,0.58,1422,5,10,7485.47,84,6070,49,70.5,Mobile App,Biometric,1,1,1,0
13246.68,3,28.2,37,0.23,2699,22,0,22719.67,89,14128,52,28.8,POS Terminal,OTP,0,0,1,0
6557.32,6,27.8,0,0.52,4346,6,21,403393.82,117,2625,110,22.6,POS Terminal,Biometric,0,0,1,1
15324.9,8,92.3,20,0.01,1701,8,25,270585.1,13,11662,71,19.2,POS Terminal,Password Only,0,1,1,0
10001.98,5,61.1,51,0.26,1660,18,19,306667.39,66,11235,55,69.1,Web Banking,OTP,1,1,1,0
2997.09,6,53.9,2,0.23,3422,12,25,451973.85,13,2092,47,48.5,Web Banking,Two-Factor Authentication,1,1,0,0
14242.33,5,7.6,52,0.01,4003,21,13,406533.39,95,2487,46,81.0,Web Banking,Biometric,1,1,0,0
17440.8,3,40.0,39,0.27,3549,23,25,400419.11,23,9784,79,6.3,Web Banking,Password Only,1,1,1,0
11299.87,11,2.0,19,0.24,1372,5,6,247720.42,50,13446,31,87.6,Web Banking,Two-Factor Authentication,1,0,0,0
6195.82,2,71.3,4,0.2,4522,8,18,172218.2,14,9225,113,3.1,Mobile App,Password Only,1,0,0,0
10166.44,10,77.3,75,0.61,3998,15,14,381807.48,108,8447,6,14.4,Web Banking,Biometric,0,1,1,0
2787.39,8,26.9,0,0.48,1656,8,6,441800.92,21,8645,10,33.7,Mobile App,OTP,1,1,0,0
10983.57,7,47.1,54,0.23,4841,2,4,491091.98,18,11076,90,28.2,Mobile App,OTP,1,0,0,0
10909.58,3,25.3,25,0.08,499,13,10,195841.59,84,12165,38,76.3,ATM,Password Only,0,0,1,0
23961.18,6,83.8,80,0.74,3756,6,4,94751.51,62,8136,32,42.9,POS Terminal,Password Only,0,1,0,0
16673.73,4,74.3,4,0.29,1113,15,5,456760.92,33,7489,18,78.5,Web Banking,Two-Factor Authentication,1,0,0,0
12417.34,8,59.4,48,0.28,3195,20,12,113817.84,98,2567,38,35.7,Mobile App,Two-Factor Authentication,0,1,1,0
24138.51,10,90.3,21,0.28,1400,3,0,373774.77,93,14980,89,95.1,POS Terminal,OTP,1,1,1,0
13159.66,5,15.2,32,0.32,3500,5,17,313059.25,56,9007,94,29.5,Web Banking,Password Only,0,1,0,0
1426.55,7,9.3,3,0.91,1017,11,4,170259.99,13,10206,79,5.7,Mobile App,Two-Factor Authentication,1,1,1,1
15696.11,5,24.2,12,0.25,3968,20,2,450445.59,46,9436,94,29.4,Web Banking,OTP,0,1,1,0
24337.85,11,52.5,14,0.18,3512,3,19,247978.98,16,11300,112,73.6,Mobile App,OTP,0,1,0,0
16450.68,7,23.4,28,0.18,3881,6,4,346839.56,72,11813,114,30.2,Mobile App,OTP,0,1,1,0
4559.05,7,8.6,37,0.27,1344,9,5,303388.33,77,2089,53,68.4,POS Terminal,OTP,1,1,0,0
533.46,7,62.9,37,0.88,3428,4,14,430749.34,42,8267,19,100.0,Mobile App,OTP,1,0,1,1
6235.69,5,78.0,28,0.18,4945,5,3,19636.79,39,1744,43,92.2,Mobile App,Biometric,0,0,0,0
17699.76,12,77.0,45,0.15,3961,22,19,369651.42,69,1741,104,85.3,Mobile App,OTP,1,1,1,0
22358.12,6,99.5,68,0.31,1726,5,24,464996.79,40,5039,59,93.5,Mobile App,Two-Factor Authentication,1,0,1,0
21765.34,10,44.9,34,0.23,2108,6,11,417827.61,68,10081,7,45.5,Mobile App,OTP,0,1,1,0
10831.76,1,66.0,8,0.55,4748,5,22,469834.2,8,12506,72,95.8,Mobile App,OTP,1,1,1,0
22952.74,10,81.8,28,0.01,3941,20,7,278797.76,54,32,72,39.7,Mobile App,OTP,1,1,1,0
11322.8,10,17.1,47,0.48,2430,20,6,362060.77,85,2263,55,74.7,Mobile App,Biometric,1,0,0,0
12281.79,11,45.0,74,0.78,4639,17,21,388592.11,113,13378,101,23.7,Mobile App,Password Only,0,0,1,1
23776.91,1,10.4,12,0.5,4590,13,22,257701.55,74,10976,79,20.8,Mobile App,OTP,0,1,1,0
3229.84,1,81.5,73,0.09,3543,22,16,69533.15,67,13945,31,13.6,Web Banking,Two-Factor Authentication,0,0,1,0
10088.25,3,57.1,55,0.22,2171,22,22,424470.87,78,12281,44,95.4,Web Banking,OTP,0,0,0,0
13302.16,2,71.4,11,0.21,2437,0,17,312694.49,34,8863,111,11.0,Mobile App,Biometric,1,1,0,0
6017.38,5,55.9,36,0.03,3249,0,10,201281.52,24,3926,37,37.5,Web Banking,Two-Factor Authentication,0,0,0,0
2554.53,5,7.4,32,0.14,2812,15,12,201930.11,83,12289,95,55.8,POS Terminal,OTP,1,0,0,0
15681.38,3,71.5,13,0.08,2316,14,3,66546.63,75,5568,49,96.7,POS Terminal,OTP,0,0,0,0
4316.82,5,49.4,22,0.6,3073,18,18,336103.19,58,12346,48,97.7,Mobile App,OTP,0,1,1,0
16485.2,8,15.3,32,0.45,3924,20,15,420106.2,63,9287,40,71.8,Web Banking,Two-Factor Authentication,1,0,1,0
23200.19,2,37.9,44,0.51,197,22,6,143964.95,39,5131,30,14.8,Mobile App,OTP,0,1,0,0
21842.32,4,49.9,77,0.41,1212,2,15,297720.86,34,1595,116,56.2,Mobile App,Biometric,0,1,0,0
11405.46,10,74.0,76,0.01,4351,13,24,315336.06,22,3761,15,1.1,Mobile App,Two-Factor Authentication,0,0,0,0
9859.14,10,36.9,43,0.19,2408,1,17,346272.49,95,13299,69,58.1,Mobile App,OTP,0,1,1,0
12976.74,4,25.0,50,0.37,1212,13,8,87827.22,53,10444,55,32.9,Web Banking,Two-Factor Authentication,0,1,0,0
22387.9,12,89.3,77,0.06,898,20,3,160379.7,78,14040,117,58.0,Web Banking,OTP,1,1,1,0
22889.12,3,68.5,27,0.41,3180,15,24,142253.85,35,3731,51,98.0,Web Banking,OTP,1,0,1,0
20735.77,5,88.8,20,0.24,3221,9,0,371999.31,42,8236,83,93.7,Mobile App,Biometric,0,0,1,0
6790.34,4,7.4,75,0.21,1045,0,9,91354.12,86,7052,94,47.5,Mobile App,Password Only,1,0,1,0
15401.29,1,100.0,19,0.41,2548,23,21,206094.99,47,14955,38,7.9,Mobile App,OTP,1,0,1,0
15720.89,7,18.8,30,0.36,229,12,20,435926.63,13,13014,1,30.6,Mobile App,Biometric,0,0,0,0
6214.95,2,92.2,69,0.22,1366,23,10,209571.06,109,4240,84,60.5,POS Terminal,Biometric,0,1,0,0
14382.8,9,75.7,59,0.49,3901,5,15,479734.28,106,8883,37,45.4,Web Banking,OTP,0,1,1,0
